Brand,url,title,Network,Price,doc_id,raw_html,Condition,Model,Memory,Bundled Items
LG,"https://www.bonanza.com/listings/LG-Invision-CB630-Black-AT-T-Cellular-Phone/529227595
",LG Invision CB630 - Black (AT&T) Cellular Phone,AT&T,11.74,764,.,fair,Invision CB630,8,
LG,"https://www.bonanza.com/listings/Lg-Optimus-F7/467808475
",LG Optimus F7,Unlocked,40,765,.,fair,LG OPTIMUS F7,16.0,
LG,"https://www.bonanza.com/listings/LG-VX8700-Silver-Verizon-Cellular-Phone/522099749
",LG VX8700 - Silver (Verizon) Cellular Phone,Verizon,29.38,766,.,fair,vx8700-,16.0,
LG,"https://www.bonanza.com/listings/Verizon-LG-Lot-Flip-And-Slide-8-Phones/528202770
",Verizon LG Lot Flip And Slide 8 Phones,Verizon,68.39,767,.,fair,lglot,32.0,
LG,"https://www.bonanza.com/listings/Good-LG-G3-D851-32GB-Metallic-Black-T-Mobile-GSM-Unlocked-60-Day-Warranty/528398741
",Good - LG G3 D851 32GB Metallic Black T-Mobile + GSM Unlocked 60-Day Warranty,Unlocked,89.99,769,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-G3-Beat-D723-Cell-Phone-8GB-8MP-Factory-Unlocked-SmartPhone-Gold-SALE-/530888085
",LG G3 Beat D723 Cell Phone 8GB 8MP (Factory Unlocked) SmartPhone Gold (SALE),Unlocked,104.45,770,.,fair,G3,8,
LG,"https://www.bonanza.com/listings/LG-Cellphone-LG420G-Flip-Style-Black-Tracphone/523675298
",LG Cellphone LG420G Flip Style Black Tracphone,Unlocked,12.59,771,.,fair,Tracfone,16.0,
LG,"https://www.bonanza.com/listings/LG-440G-Black-TracFone-Cellular-Phone-Very-Good-Condition-/528247263
",LG 440G - Black (TracFone) Cellular Phone * Very Good Condition *,Unlocked,11.74,772,.,fair,440G,16.0,
LG,"https://www.bonanza.com/listings/Good-LG-G5-H830-32GB-Silver-T-Mobile-Android-Smartphone-60-Day-Warranty/530337345
",Good - LG G5 H830 32GB Silver (T-Mobile) Android Smartphone 60 Day Warranty,T-Mobile,139.99,773,.,fair,G5 H830 ,32,
LG,"https://www.bonanza.com/listings/LG-G3-Quad-Core-LG-D852-32GB-Black-UNLOCKED-5-5-Android-Smartphone-Warranty/530326679
","LG G3 Quad-Core LG-D852 - 32GB - Black UNLOCKED 5.5"" Android Smartphone Warranty",Unlocked,118.27,774,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-UX260BK-Black-U-S-Cellular-Cellular-Phone-Very-Good-Condition-/528247260
",LG UX260BK - Black (U.S. Cellular) Cellular Phone * Very Good Condition *,Unlocked,16.64,775,.,fair,UX260,2,"Adapter, Cable"
LG,"https://www.bonanza.com/listings/Good-LG-G5-H830-32GB-Gold-T-Mobile-Android-Smartphone-60-Day-Warranty/530337355
",Good - LG G5 H830 32GB Gold (T-Mobile) Android Smartphone 60 Day Warranty,T-Mobile,139.99,776,.,fair,G5 H830 ,32,
LG,"https://www.bonanza.com/listings/LG-VX8100-Blue-silver-Verizon-Smartphone/528247250
",LG VX8100 - Blue silver (Verizon) Smartphone,Verizon,14.68,777,.,fair,VX8100,16,
LG,"https://www.bonanza.com/listings/LG-Transpyre-Transpyre-8GB-Black-Verizon-Smartphone/530105680
",LG Transpyre Transpyre - 8GB - Black (Verizon) Smartphone,Verizon,29.53,778,.,fair, Transpyre,8,
LG,"https://www.bonanza.com/listings/LG-verizon-flip-phone/529956997
",LG verizon flip phone,Verizon,6.79,779,.,fair,verizonflip,16.0,
LG,"https://www.bonanza.com/listings/LG-G3-T-MOBILE-Phone-Smartphone-4G-Lte-32-Gb-Gsm-Unlocked-Excellent-Cond-/529487951
",LG- G3 T-MOBILE PHONE SMARTPHONE 4G LTE 32 GB GSM UNLOCKED EXCELLENT COND.,Unlocked,114.79,781,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-At-t-CU920-phone-Free-case-pre-owned/504812503
",LG At&t CU920 phone Free case pre-owned,AT&T,16.82,783,.,fair,CU920,16.0,
LG,"https://www.bonanza.com/listings/Lg-420G-Black-Trac-Fone-Clean-Esn-Used-Condition/529439217
",LG 420G - Black - (TracFone) Clean ESN USED CONDITION,Unlocked,12.86,784,.,fair,420G,16.0,
LG,"https://www.bonanza.com/listings/LG-Transpyre-4G-LTE-Verizon-Network-Smartphone/370469306
",LG Transpyre (4G LTE Verizon Network) Smartphone,Verizon,66.53,785,.,fair,transpyre(4g,32.0,
LG,"https://www.bonanza.com/listings/Pre-Owned-MetroPCS-LG-Lyric-MT375-Slider-Cell-Phone/483446512
",Pre-Owned MetroPCS LG Lyric MT375 Slider Cell Phone,Unlocked,9.9,786,.,fair,mt375,16.0,
LG,"https://www.bonanza.com/listings/LG-D722-G3-S-8gb-International-Gsm-Lte-Wcdma-5-Inch-Phone-At-T/514623543
",LG-D722 G3 s 8gb International GSM LTE WCDMA 5 inch Phone At&T,AT&T,197.99,787,.,fair,G3,32.0,
LG,"https://www.bonanza.com/listings/LG-X-Power-Smartphone-case-dark-gray-Boost-Mobile-/529034198
","LG X Power Smartphone, case, dark gray **Boost Mobile**",Unlocked,40,788,.,fair,xpower,16.0,
LG,"https://www.bonanza.com/listings/Mint-LG-G5-H830-4G-LTE-GSM-T-Mobile-Unlocked-32GB-5-3-16MP-Smartphone-Gold/488427407
","Mint LG G5 H830 4G LTE GSM T-Mobile Unlocked 32GB 5.3"" 16MP Smartphone Gold",Unlocked,244.95,791,.,fair,G5,32,
LG,"https://www.bonanza.com/listings/Tracfone-Lg-Optimus-Dynamic-Cell-Phone-Nib-Unactivated-Unopened/376196081
",Tracfone LG Optimus Dynamic Cell Phone NIB UNACTIVATED UNOPENED,Unlocked,22.43,792,.,fair, Optimus Dynamic,4,"Battery, Charger, 4GB microSD Card, Activation Crd"
LG,"https://www.bonanza.com/listings/LG-LS970-Smartphone/407057378
",LG-LS970 Smartphone,Unlocked,39.99,793,.,fair,LS970,16.0,
LG,"https://www.bonanza.com/listings/Lg-Optimus-L70-White-Metro-Pcs-Smartphone-Clean-Imei-Esn/528125190
",LG Optimus L70 White (MetroPCS) Smartphone Clean IMEI / ESN,Unlocked,24.75,794,.,fair, Optimus G,16.0,
LG,"https://www.bonanza.com/listings/Lg-G-Stylo-MS631-16GB-White-Metro-Pcs-Smartphone-Clean-Imei-Esn/528125183
",LG G Stylo MS631 - 16GB - White (MetroPCS) Smartphone Clean IMEI / ESN,Unlocked,74.25,795,.,fair,GSTYLO,32.0,
LG,"https://www.bonanza.com/listings/Lg-Cell-Phone-Lgms210/523055608
",Lg Cell Phone Lgms210,Unlocked,69.0,796,.,fair,Aristo,2,
LG,"https://www.bonanza.com/listings/Used-LG-G4-Ting-Clean-ESN-32GB-CDMA-Good-Condition-Ting-Activation-Ready-943/511143711
",Used LG G4 Ting Clean ESN 32GB CDMA Good Condition Ting Activation Ready 943,Unlocked,72.0,797,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/Lg-G-Vista-D631-8GB-Black-At-T-Smartphone-Clean-Imei-Esn/528125186
",LG G Vista D631 - 8GB - Black (AT&T) Smartphone Clean IMEI / ESN,AT&T,59.4,798,.,fair,G Vista,32.0,
LG,"https://www.bonanza.com/listings/LG329G-Tracfone-Basic-Cellphone/520571716
",LG329G Tracfone Basic Cellphone,Unlocked,9.9,799,.,fair,329G,16.0,
LG,"https://www.bonanza.com/listings/LG-G-Stylo-16GB-Silver-Unlocked-Clean-IMEI-ESN/528125189
",LG G Stylo - 16GB - Silver (Unlocked) Clean IMEI / ESN,Unlocked,74.25,800,.,fair,GSTYLO,32.0,
LG,"https://www.bonanza.com/listings/Lg-Phone/415844836
",LG PHONE,Unlocked,7.99,801,.,fair,LS970,16.0,
LG,"https://www.bonanza.com/listings/Lg-G4-H811-32GB-Unlocked-Gsm-T-Mobile-4G-Lte-Android-Smartphone-Brown/458569683
",LG G4 H811 32GB Unlocked GSM T-Mobile 4G LTE Android Smartphone BROWN,Unlocked,139.99,802,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/Lg-G3-D850-32GB-Silk-White-At-T-Smartphone-Clean-Imei-Esn/527799543
",LG G3 D850 - 32GB - Silk White (AT&T) Smartphone Clean IMEI / ESN,AT&T,59.4,804,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-Flip-Phone-VX3200-User-Guide-Battery/521072408
",LG Flip Phone VX3200 User Guide Battery,AT&T,19.34,805,.,fair,VX3200,16.0,
LG,"https://www.bonanza.com/listings/LG-G3-T-MOBILE-Phone-Smartphone-4G-Lte-Gsm-Unlocked/519271582
",LG- G3 T-MOBILE PHONE SMARTPHONE 4G LTE GSM UNLOCKED,Unlocked,128.65,806,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-LX160-Dark-Gray-Sprint-Cellular-Flip-Phone-w-Charger-Guide-Clip-Case/525785195
","LG LX160 - Dark Gray (Sprint) Cellular Flip Phone w/Charger, Guide & Clip Case",Sprint,34.65,807,.,fair,LX-160,16.0,
LG,"https://www.bonanza.com/listings/LG-K20-PLUS-4G-LTE-13mp-Camera-32GB-Smartphone-Metropcs-w-Fingerprint-Sensor/515136041
",LG K20 PLUS 4G LTE 13mp Camera 32GB Smartphone Metropcs w/ Fingerprint Sensor,Unlocked,100.0,809,.,fair,K20 Plus,2,
LG,"https://www.bonanza.com/listings/Used-Lg-G3-D850-At-T-Clean-Esn-Gsm-32GB-White-Camera-Issue-979/526624862
",Used LG G3 D850 AT&T Clean ESN GSM 32GB White Camera Issue 979,AT&T,46.75,811,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-Optimus-S-LS670-Gray-Sprint-Smartphone-Fair-Used-Condition-Clean-ESN/508625573
",LG Optimus S LS670 - Gray (Sprint) Smartphone Fair Used Condition Clean ESN,Sprint,10.64,812,.,fair, Optimus S SL670,16.0,
LG,"https://www.bonanza.com/listings/Lg-K7-Android-1-5GB-RAM-8GB-Rom-4G-Lte-Enabled/447922013
",LG K7 Android 1.5GB RAM/ 8GB ROM 4G LTE enabled,Unlocked,29,813,.,fair,K7,16.0,
LG,"https://www.bonanza.com/listings/LG-VX5200-SILVER-Verizon-Flip-Open-Clamshell-Style-Cellular-Phone-VGA-Camera-C-/263621343
",LG VX5200 SILVER Verizon Flip Open Clamshell Style Cellular Phone VGA Camera -C-,Verizon,23.7,814,.,fair,vx5200silver,16.0,
LG,"https://www.bonanza.com/listings/LG-Rumor-Touch-Virgin-Mobile/494640627
",LG Rumor Touch â Virgin Mobile,Unlocked,25,815,.,fair,rumortouch,16.0,
LG,"https://www.bonanza.com/listings/LG-G5-H820-AT-T-Unlocked-Android-32GB-16MP-4GB-Ram-Smartphone/513028577
",LG G5 H820 AT&T Unlocked Android 32GB 16MP 4GB Ram Smartphone,Unlocked,224.99,816,.,fair,G5,32,
LG,"https://www.bonanza.com/listings/LG-Marquee-LS855-4GB-Black-Sprint-Smartphone-Clean-IMEI-ESN/526932301
",LG Marquee LS855 - 4GB - Black (Sprint) Smartphone Clean IMEI / ESN,Sprint,9.9,817,.,fair,marqueels855,4,
LG,"https://www.bonanza.com/listings/LG-V20-64GB-Titan-Unlocked-Smartphone/495256993
",LG V20 - 64GB - Titan (Unlocked) Smartphone,Unlocked,385.11,818,.,fair, V20,64,
LG,"https://www.bonanza.com/listings/Pantech-Slide-Keyboard-Black-AT-T-Cellular-Phone/525207716
",Pantech Slide Keyboard - Black (AT&T) Cellular Phone,AT&T,5,819,.,fair,Pantech Burst,16.0,
LG,"https://www.bonanza.com/listings/Lg-Vx-5200-Verizon-Phone-Wall-Charger-Battery-New-Wired-EARPIECE-MIC-Bundle/446435025
",LG VX 5200 VERIZON PHONE WALL CHARGER BATTERY & NEW WIRED EARPIECE/MIC Bundle,AT&T,18.69,820,.,fair,VX 5200,16.0,
LG,"https://www.bonanza.com/listings/LG-VX-8300-Black-Verizon-Cellular-Phone-Very-Good-Condition-/527699457
",LG VX 8300 - Black (Verizon) Cellular Phone * Very Good Condition *,Verizon,16.64,821,.,fair,VX8300,8,
LG,"https://www.bonanza.com/listings/Excellent-Cosmetic-Cl-EAN-Esn-Lg-G3-32GB-Smartphone-Sprint-Unlocked-Reboot-Prob/513277843
",EXCELLENT Cosmetic CLEAN ESN LG G3 32GB Smartphone (Sprint Unlocked) reboot prob,Unlocked,64.5,822,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-G-Stylo-16GB-Metallic-Silver-Cricket-Smartphone-Clean-IMEI-ESN/526545414
",LG G Stylo 16GB - Metallic Silver (Cricket) Smartphone Clean IMEI / ESN,Unlocked,69.3,823,.,fair,GSTYLO,32.0,
LG,"https://www.bonanza.com/listings/LG-VX4650-Silver-Verizon-Cellular-Phone-Excellent-Condition-/527699461
",LG VX4650 - Silver (Verizon) Cellular Phone * Excellent Condition *,Verizon,17.62,824,.,fair,VX4650,16.0,
LG,"https://www.bonanza.com/listings/LG-Leon-H345-8GB-Black-Unlocked-Smartphone-Clean-IMEI-ESN/526600193
",LG Leon H345 - 8GB - Black (Unlocked) Smartphone Clean IMEI / ESN,Unlocked,37.62,825,.,fair,leonh345,16.0,
LG,"https://www.bonanza.com/listings/Mint-LG-G3-D850-GSM-Unlocked-4G-LTE-32GB-5-5-13MP-Phone-Metallic-Black/511979224
","Mint LG G3 D850 GSM Unlocked 4G LTE 32GB 5.5"" 13MP Phone Metallic Black",Unlocked,129.95,826,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-VX-8350-Gray-Verizon-Cellular-Phone-Good-Condition-/527699469
",LG VX 8350 - Gray (Verizon) Cellular Phone * Good Condition *,Verizon,16.64,827,.,fair,VX8350,8,
LG,"https://www.bonanza.com/listings/LG-VX5300-Gray-Verizon-Cellular-Phone-Very-Good-Condition-/527699473
",LG VX5300 - Gray (Verizon) Cellular Phone * Very Good Condition *,Verizon,13.7,828,.,fair,VX5300,16.0,
LG,"https://www.bonanza.com/listings/LG-440G-Black-TracFone-Cellular-Phone-Good-Very-Good-Condition-/527699474
",LG 440G - Black (TracFone) Cellular Phone * Good/Very Good Condition *,Unlocked,10.76,830,.,fair,440G,16.0,
LG,"https://www.bonanza.com/listings/LG-Cellphone-LG306G-TracFone-Black/523673980
",LG Cellphone LG306G TracFone Black,Unlocked,12.59,831,.,fair,Tracfone,16.0,
LG,"https://www.bonanza.com/listings/Used-LG-G4-Ting-Clean-ESN-32GB-CDMA-Good-Condition-Ting-Activation-Ready-975/524992380
",Used LG G4 Ting Clean ESN 32GB CDMA Good Condition Ting Activation Ready 975,Unlocked,65.45,832,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/LG-VX5300-Gray-Verizon-Cellular-Phone-Excellent-Condition-/527699478
",LG VX5300 - Gray (Verizon) Cellular Phone * Excellent Condition *,Verizon,13.7,833,.,fair,VX5300,16.0,
LG,"https://www.bonanza.com/listings/Used-LG-G4-Ting-Clean-ESN-32GB-CDMA-Good-Condition-Ting-Activation-Ready-972/524993726
",Used LG G4 Ting Clean ESN 32GB CDMA Good Condition Ting Activation Ready 972,Unlocked,65.45,834,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/LG-442G-Black-TracFone-Cellular-Phone-Very-Good-Condition-/527699480
",LG 442G - Black (TracFone) Cellular Phone * Very Good Condition *,Unlocked,11.74,835,.,fair,442G,16.0,
LG,"https://www.bonanza.com/listings/LG-VX3200-Silver-Verizon-Cellular-Phone-Good-Condition-/527699498
",LG VX3200 - Silver (Verizon) Cellular Phone * Good Condition *,Verizon,9.78,836,.,fair,VX3200,16.0,
LG,"https://www.bonanza.com/listings/LG-Spectrum-2-VS930-16GB-Black-Verizon-Smartphone-Clean-IMEI-ESN/517003783
",LG Spectrum 2 VS930 - 16GB - Black (Verizon) Smartphone Clean IMEI / ESN,Verizon,36.63,837,.,fair, Spectrum 2,16,
LG,"https://www.bonanza.com/listings/LG-Chocolate-VX8500-Red-Verizon-Cellular-Phone/527703748
",LG Chocolate VX8500 - Red (Verizon) Cellular Phone,Verizon,11.74,838,.,fair,VX8500,16,
LG,"https://www.bonanza.com/listings/Used-LG-G3-Sprint-LS990-32GB-Black-Good-Condition/432750552
",Used LG G3 Sprint LS990 32GB Black Good Condition,Sprint,85.0,839,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/LG-myTouch-E739-2GB-Black-T-Mobile-Smartphone-Clean-IMEI-ESN/502785440
",LG myTouch E739 - 2GB - Black (T-Mobile) Smartphone Clean IMEI / ESN,T-Mobile,29.7,840,.,fair,mytouche739,16.0,
LG,"https://www.bonanza.com/listings/LG-VX3200-Silver-Verizon-Cellular-Phone-Good-Condition-/527699497
",LG VX3200 - Silver (Verizon) Cellular Phone * Good Condition *,Verizon,8.8,841,.,fair,VX3200,16.0,
LG,"https://www.bonanza.com/listings/LG-G4-H811-32GB-T-Mobile-Unlocked-Android-Wi-Fi-Smartphone-Plastic-Leather-US/522435788
",LG G4 H811 32GB T-Mobile Unlocked Android Wi-Fi Smartphone - Plastic/Leather US,Unlocked,123.75,842,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/LG-Viper-LS840-2GB-Black-Sprint-Smartphone-Clean-IMEI-ESN/517268860
",LG Viper LS840 - 2GB - Black (Sprint) Smartphone Clean IMEI / ESN,Sprint,14.85,843,.,fair, Viper,2,
LG,"https://www.bonanza.com/listings/LG-VX5400-Silver-Verizon-Cellular-Phone/527699492
",LG VX5400 - Silver (Verizon) Cellular Phone,Verizon,8.8,844,.,fair,VX5400,16.0,
LG,"https://www.bonanza.com/listings/LG-G4-VS986-32GB-Leather-Black-Verizon-Smartphone-Clean-IMEI-ESN/505777730
",LG G4 VS986 - 32GB - Leather Black (Verizon) Smartphone Clean IMEI / ESN,Verizon,89.1,845,.,fair,G4,32.0,
LG,"https://www.bonanza.com/listings/Mint-Lg-X-Power-US610-16GB-Gray-4G-Lte-5-3-Gsm-Cdma-Factory-Unlocked-8MP-5MP/522513249
","Mint LG X Power US610 16GB Gray 4G LTE 5.3"" GSM CDMA Factory Unlocked 8MP 5MP",Unlocked,103.95,846,.,fair, X Power1,16,
LG,"https://www.bonanza.com/listings/LG-G4-VS986-32GB-Gray-Verizon-Smartphone-Clean-IMEI-ESN/499045658
",LG G4 VS986 - 32GB - Gray (Verizon) Smartphone Clean IMEI / ESN,Verizon,89.1,847,.,fair,G4,32.0,
LG,"https://www.bonanza.com/listings/LG-G3-D850-32GB-Metallic-Black-AT-T-Smartphone-Clean-IMEI-ESN/499045594
",LG G3 D850 - 32GB - Metallic Black (AT&T) Smartphone Clean IMEI / ESN,AT&T,69.3,848,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/Used-LG-G3-VS985-Verizon-Clean-ESN-Black-Fair-Condition/432196010
",Used LG G3 VS985 Verizon Clean ESN Black Fair Condition,Verizon,85.0,849,.,fair,G3,32,
LG,"https://www.bonanza.com/listings/Mint-Lg-G4-H810-At-T-Unlocked-4G-32GB-16MP-Black-Leather-Gsm-Global-Unlocked/503792178
",MINT LG G4 H810 AT&T UNLOCKED 4G 32GB 16MP - Black Leather GSM GLOBAL UNLOCKED,Unlocked,98.95,850,.,fair,H810,32,
LG,"https://www.bonanza.com/listings/Sprint-Prepaid-LG-Volt/478558701
",Sprint Prepaid LG Volt,Sprint,40.0,851,.,fair,prepaidlg,4,
Motorola,"https://www.bonanza.com/listings/BUNDLE-of-6-Sony-LG-Motorola-Cell-Smart-Phones-in-Good-Very-Good-Condition/466644592
",BUNDLE of 6 Sony LG Motorola Cell Smart Phones in Good / Very Good Condition,Unlocked,46.95,852,.,fair,Defy,16.0,
LG,"https://www.bonanza.com/listings/LG-VN-150-Revere-Verizon-/409654506
",LG VN 150 Revere (Verizon),Verizon,14,854,.,fair,vn150,16.0,
LG,"https://www.bonanza.com/listings/Lg-G3-VS985-32GB-Verizon-Unlocked-Cell-Phone/474827693
",LG G3 VS985 32GB Verizon UNLOCKED CellPhone,Unlocked,69.99,855,.,fair,G3VS985,32,
LG,"https://www.bonanza.com/listings/LG-Stylo-2-Plus-16GB-Bronze-Unlocked-Smartphone-Clean-IMEI-ESN/523180316
",LG Stylo 2 Plus - 16GB - Bronze (Unlocked) Smartphone Clean IMEI / ESN,Unlocked,94.05,856,.,fair,stylo2,16,
LG,"https://www.bonanza.com/listings/LG-V10-Brown-Blue-Black-White-Beige-64GB-Verizon-Smartphone-like-New-9-5-10/467186651
",LG V10 Brown Blue Black White Beige 64GB Verizon Smartphone-like New 9.5/10,Verizon,209.99,857,.,fair, V10,64,
LG,"https://www.bonanza.com/listings/Used-Lg-G4-US991-32GB-Us-Cellular-Clean-Esn-U-S-Cellular-Cdma-Good-Condition-Emj/518233795
",Used LG G4 US991 32GB US Cellular Clean ESN U S Cellular CDMA Good Condition EMJ,Unlocked,86.02,858,.,fair,G4,32,
LG,"https://www.bonanza.com/listings/LG-900GB-Silver-TracFone-Cellular-Phone/522056455
",LG 900GB - Silver (TracFone) Cellular Phone,Unlocked,8.8,859,.,fair,900GB,8,
LG,"https://www.bonanza.com/listings/LG-VX8300-Black-Verizon-Cellular-Phone/523028715
",LG VX8300 - Black (Verizon) Cellular Phone,Verizon,14.68,860,.,fair,VX8300,8,
LG,"https://www.bonanza.com/listings/LG-Chocolate-Touch-VX8575-Purple-Verizon-Cellular-Phone/523028705
",LG Chocolate Touch VX8575 - Purple (Verizon) Cellular Phone,Verizon,21.54,861,.,fair,VX8575,16,
LG,"https://www.bonanza.com/listings/LG-Decoy-VX8610-Silver-Verizon-Cellular-Phone-Good-Condition-/522099775
",LG Decoy VX8610 - Silver (Verizon) Cellular Phone * Good Condition *,Verizon,19.58,862,.,fair,VX8610,16,
LG,"https://www.bonanza.com/listings/LG-Phoenix-P505-Black-AT-T-Smartphone/522099771
",LG Phoenix P505 - Black (AT&T) Smartphone,AT&T,14.68,863,.,fair,Phoenix P505,32,
LG,"https://www.bonanza.com/listings/LG-LX125-Silver-Verizon-Cellular-Phone-Good-Condition-/522099787
",LG LX125 - Silver (Verizon) Cellular Phone * Good Condition *,Verizon,10.76,864,.,fair,LX125,16.0,
LG,"https://www.bonanza.com/listings/LG-Lucky-L16C-4GB-Black-Tracfone-Smartphone/522060756
",LG Lucky L16C - 4GB - Black (Tracfone) Smartphone,Unlocked,18.6,865,.,fair,Lucky L16C,32,
LG,"https://www.bonanza.com/listings/LG-VX5300-Gray-Verizon-Cellular-Phone-Good-Very-Good-Condition-/521169144
",LG VX5300 - Gray (Verizon) Cellular Phone * Good/Very Good Condition *,Verizon,12.72,866,.,fair,VX5300,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Star-Tac-Black-Cellular-Phone-Digital-Model-ST7790/526903427?st_id=61699256
",Motorola StarTAC Black Cellular Phone DIGITAL Model ST7790,Unlocked,25,867,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Buzz-Ic502-Black-Nextel-Cellular-Flip-Phone/508339259?st_id=61699256
",Motorola Buzz Ic502 â Black (Nextel) Cellular Flip Phone,Unlocked,14.85,868,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/-Collectible-Motorola-StarTAC/486792687?st_id=61699256
",(Collectible) Motorola StarTAC,Unlocked,49.99,869,.,fair,StarTAC,16.0,
Motorola,"https://www.bonanza.com/listings/Pre-Owned-Verizon-Silver-Motorola-Razr-V3-Cell-Phone/493097236?st_id=61699256
",Pre-Owned Verizon Silver Motorola Razr V3 Cell Phone,Verizon,11.88,871,.,fair, Droid Razr,16.0,
Motorola,"https://www.bonanza.com/listings/Pre-Owned-Verizon-Motorola-V3-Flip-Cell-Phone/452690371?st_id=61699256
",Pre-Owned Verizon Motorola V3 Flip Cell Phone,Verizon,13.86,872,.,fair, Droid Razr V3,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-V860-Rugged-Flip-Phone-Black-Cleaned-Wiped-Verizon-Good-/398791954?st_id=61699256
","Motorola V860 Rugged Flip Phone Black, Cleaned & Wiped - Verizon Good!",Verizon,28.99,873,.,fair,V860,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-M800-Generic-Digital-Cdma-Bag-Phone/500064457?st_id=61699256
",Motorola M800 GENERIC Digital CDMA Bag Phone,Unlocked,188.09,874,.,fair,M800,32.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-RAZR-HD-Black-Verizon-Smartphone-Very-Good-Condition-/529227603?st_id=61699256
",Motorola Droid RAZR HD - Black (Verizon) Smartphone * Very Good Condition *,Verizon,58.78,875,.,fair,Droid RAZR,16,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-E-2nd-Generation-8GB-Black-Sprint-Clean-IMEI-ESN/526617695?st_id=61699256
",Motorola MOTO E 2nd Generation - 8GB - Black (Sprint) Clean IMEI / ESN,Sprint,29.7,876,.,fair, Moto X Pure Edition,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-RAZR-16GB-White-Verizon-Smartphone-Clean-IMEI-ESN/526835941?st_id=61699256
",Motorola Droid RAZR - 16GB - White (Verizon) Smartphone Clean IMEI / ESN,Verizon,34.65,877,.,fair, Droid Razr,16,
Motorola,"https://www.bonanza.com/listings/Motorola-i-series-i776-Brown-Boost-Mobile-Cellular-Phone-Very-Good-/530072174?st_id=61699256
",Motorola i series i776 - Brown (Boost Mobile) Cellular Phone * Very Good *,Unlocked,14.68,878,.,fair,i776,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Silver-Grey-Gray-Flip-Cellular-Cell-Phone-V60i-Tracphone/525254257?st_id=61699256
",Motorola Silver Grey Gray Flip Cellular Cell Phone V60i Tracphone,Unlocked,18.81,879,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Micro-TAC-DPC550-Cellular-Phone-Original-box-Manual-Vintage-Case/524761821?st_id=61699256
",Motorola Micro TAC DPC550 Cellular Phone Original box Manual Vintage Case,Unlocked,49.49,881,.,fair,DPC550,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Cell-Phone-Moto-x/502067239?st_id=61699256
",Motorola Cell Phone Moto x,Unlocked,79.0,882,.,fair,Moto X,16,
Motorola,"https://www.bonanza.com/listings/Pre-Owned-Motorola-Razr-V3-Flip-Cell-Phone-For-Parts-/463059623?st_id=61699256
",Pre-Owned Motorola Razr V3 Flip Cell Phone ( For Parts),Unlocked,8.91,883,.,fair, Droid Razr V3,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-EM326g-Black-Net10-Cellular-Phone-Very-Good-Condition-/524843819?st_id=61699256
",Motorola MOTO EM326g - Black (Net10) Cellular Phone * Very Good Condition *,Unlocked,12.72,884,.,fair,MOTO EM326g,2,
Motorola,"https://www.bonanza.com/listings/Motorola-Razr-V3m-V3-VERIZON-Cell-Phone-Razor-PINK-razer-flip-camera-vCast/522856018?st_id=61699256
",Motorola Razr V3m V3 VERIZON Cell Phone Razor PINK razer flip camera vCast,Verizon,39.95,885,.,fair, Droid Razr,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTOFONE-F3-Black-TelCel-Cellular-Phone-Very-Good-Condition-/524843815?st_id=61699256
",Motorola MOTOFONE F3 - Black (TelCel) Cellular Phone * Very Good Condition *,Unlocked,29.38,886,.,fair,MOTOFONE F3,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-RAZR-V3m-Pink-Verizon-Cellular-Phone/524843809?st_id=61699256
",Motorola RAZR V3m - Pink (Verizon) Cellular Phone,Verizon,15.66,887,.,fair,RAZR V3m,8,
Motorola,"https://www.bonanza.com/listings/Motorola-W-series-W385-Black-Verizon-Cellular-Phone/524843791?st_id=61699256
",Motorola W series W385 - Black (Verizon) Cellular Phone,Verizon,11.74,888,.,fair,W Series W385,2.0,
